Metric,Value
Number of tests,1646
Number correct,1141
Accuracy rate,69.32%

row_num,problem_id,image_name,question_idx,question,model_answer,ground_truth,correct
5,1065658,56005c1c-8182-423a-93cd-db884a59f7b0.png,1,Did students use arrows to indicate the direction of movement on the number line?,NO,NO,True
5,1065658,56005c1c-8182-423a-93cd-db884a59f7b0.png,2,Is the final answer clearly marked on the number line?,NO,NO,True
5,1065658,56005c1c-8182-423a-93cd-db884a59f7b0.png,3,Did the student label the magnitude of each arrow on the number line?,NO,NO,True
6,1065658,80545ef3-0616-4318-8bc3-ce431ef79f9f.jpeg,0,Did students label the number line correctly?,YES,YES,True
6,1065658,80545ef3-0616-4318-8bc3-ce431ef79f9f.jpeg,1,Did students use arrows to indicate the direction of movement on the number line?,NO,NO,True
6,1065658,80545ef3-0616-4318-8bc3-ce431ef79f9f.jpeg,2,Is the final answer clearly marked on the number line?,YES,NO,False
6,1065658,80545ef3-0616-4318-8bc3-ce431ef79f9f.jpeg,3,Does the depiction of each addend start at the end of the depiction of the previous addend?,YES,NO,False
7,1065658,8cbadb4e-42f0-43eb-abef-6c652c1d0542.jpeg,0,Did students label the number line correctly?,YES,YES,True
7,1065658,8cbadb4e-42f0-43eb-abef-6c652c1d0542.jpeg,1,Did students use arrows to indicate the direction of movement on the number line?,NO,NO,True
7,1065658,8cbadb4e-42f0-43eb-abef-6c652c1d0542.jpeg,2,Is the final answer clearly marked on the number line?,YES,YES,True
7,1065658,8cbadb4e-42f0-43eb-abef-6c652c1d0542.jpeg,3,Did the student label the magnitude of each addend on the number line?,NO,NO,True
8,1065658,8ef9d302-d398-405c-990c-b7e5c7cf3be4.png,0,Did students label the number line correctly?,YES,YES,True
8,1065658,8ef9d302-d398-405c-990c-b7e5c7cf3be4.png,1,Did students use arrows to indicate the direction of movement on the number line?,YES,YES,True
8,1065658,8ef9d302-d398-405c-990c-b7e5c7cf3be4.png,2,Is the final answer clearly marked on the number line?,YES,YES,True
9,1065658,a5c95313-cfb3-4455-8a8c-de8efcfc9847.png,0,Did students label the number line correctly?,NO,NO,True
9,1065658,a5c95313-cfb3-4455-8a8c-de8efcfc9847.png,1,Did students use arrows to indicate the direction of movement on the number line?,NO,YES,False
9,1065658,a5c95313-cfb3-4455-8a8c-de8efcfc9847.png,2,Is the final answer clearly marked on the number line?,NO,NO,True
9,1065658,a5c95313-cfb3-4455-8a8c-de8efcfc9847.png,3,Did the student label each addend on the number line?,NO,NO,True
10,1065658,b4214e02-e3fb-41ea-8339-a450fce2c071.png,0,Did students label the number line correctly?,NO,YES,False
10,1065658,b4214e02-e3fb-41ea-8339-a450fce2c071.png,1,Did students use arrows to indicate the direction of movement on the number line?,NO,YES,False
10,1065658,b4214e02-e3fb-41ea-8339-a450fce2c071.png,2,Is the final answer clearly marked on the number line?,NO,YES,False
11,1065658,d3e07e18-11c1-4f8e-8cfa-32ef8a9a560e.jpeg,0,Did students label the number line correctly?,YES,YES,True
11,1065658,d3e07e18-11c1-4f8e-8cfa-32ef8a9a560e.jpeg,1,Did students use arrows to indicate the direction of movement on the number line?,NO,YES,False
11,1065658,d3e07e18-11c1-4f8e-8cfa-32ef8a9a560e.jpeg,2,Is the final answer clearly marked on the number line?,NO,YES,False
12,1065658,e33295ea-2b5c-4952-a53f-1fc2f288f4a7.jpeg,0,Did students label the number line correctly?,NO,YES,False
12,1065658,e33295ea-2b5c-4952-a53f-1fc2f288f4a7.jpeg,1,Did students use arrows to indicate the direction of movement on the number line?,NO,NO,True
12,1065658,e33295ea-2b5c-4952-a53f-1fc2f288f4a7.jpeg,2,Is the final answer clearly marked on the number line?,YES,YES,True
13,1065658,f0738571-7208-4c44-9083-11f5535cf3b4.jpeg,0,Did students label the number line correctly?,YES,YES,True
13,1065658,f0738571-7208-4c44-9083-11f5535cf3b4.jpeg,1,Did students use arrows to indicate the direction of movement on the number line?,NO,NO,True
13,1065658,f0738571-7208-4c44-9083-11f5535cf3b4.jpeg,2,Is the final answer clearly marked on the number line?,NO,YES,False
14,1066525,0cbf496f-4429-4a5b-ad41-8737be8dc29c.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
15,1066525,26de330a-1430-4592-bd6f-4511ba1c49f1.png,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
16,1066525,275ead9b-03d7-4ae7-8764-eb5eceff807e.png,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
17,1066525,312e4a9d-da18-47ac-9bbb-9b51eb8252cb.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
18,1066525,38c71e85-7fea-458d-9ebe-955ded2fd5ce.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
19,1066525,44d4fea0-8cf5-445b-98b3-1b3d62ce617c.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
20,1066525,7cced3ee-6560-4c04-8af6-c2885c15fb93.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
21,1066525,7d69e46a-a244-41bc-9d4b-7c26620d74d5.png,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
22,1066525,8ba1e3c4-07dc-421c-bb33-e7cd7c6bc6b1.png,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
23,1066525,98aa4971-50a1-41ee-9df8-7b1884eeff7d.png,0,Did the student correctly differentiate between the legs and the hypoteneuse?,NO,YES,False
24,1066525,b94bc548-da8c-420c-a259-da442e1c417f.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
25,1066525,ccef0c51-10f3-4af9-b2cf-b6b10769479d.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
26,1066525,dd8d3e19-7538-483d-a977-5324ebdcf1b2.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,NO,YES,False
27,1066525,e42732e9-3fa4-488e-808a-e4f1b8b7f303.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,YES,True
28,1066525,eefba64c-8d9b-4130-bc74-8ea7499fde66.jpeg,0,Did the student correctly differentiate between the legs and the hypoteneuse?,YES,NO,False
29,1066769,0bb9bd09-5694-4a71-893a-4f1e28bf7c28.jpeg,0,Does the formula the student used match the number line model?,NO,NO,True
30,1066769,11714771-3bae-4b97-96c7-418aba7ae879.jpeg,0,Does the formula the student used match the number line model?,YES,YES,True
31,1066769,1d71180e-3fce-4c8e-842c-a141421b72fa.jpeg,0,Does the formula the student used match the number line model?,YES,YES,True
32,1066769,25d5fdf4-5007-4d7c-b503-bd8ac829e607.jpeg,0,Does the formula the student used match the number line model?,NO,YES,False
33,1066769,3535abe9-ba97-4d29-af84-6a612ca25539.jpeg,0,Does the formula the student used match the number line model?,YES,YES,True
34,1066769,55937e96-da9b-443c-8f1e-4b6e1035b29b.jpeg,0,Does the formula the student used match the number line model?,NO,YES,False
35,1066769,801d70da-3db7-47ca-a6c9-6571d8be4e73.png,0,Does the formula the student used match the number line model?,NO,YES,False
36,1066769,9b548fbb-5bf8-45f9-a24c-a114e01b1eb7.jpeg,0,Does the formula the student used match the number line model?,YES,YES,True
37,1066769,b73fb06f-c997-4594-9f88-91a165ee69ca.png,0,Does the formula the student used match the number line model?,,NO,False
38,1066769,d45e81b2-2271-49aa-a314-7b2d0d7a072d.jpeg,0,Does the formula the student used match the number line model?,NO,NO,True
39,1066769,e91ba2f8-f9df-49a3-9f72-2c5fa2f2d9e0.jpeg,0,Does the formula the student used match the number line model?,YES,NO,False
40,1066769,edd4f9f0-1e97-46c2-958d-f9c19e3eb0d4.jpeg,0,Does the formula the student used match the number line model?,YES,NO,False
41,1066769,ee507113-578f-40c2-a721-f3b7fe6358d0.jpeg,0,Does the formula the student used match the number line model?,YES,NO,False
42,1066816,00a97a80-2884-438b-a34d-adacbbf2058f.png,0,Did the student correctly represent the water level using negative numbers?,NO,NO,True
42,1066816,00a97a80-2884-438b-a34d-adacbbf2058f.png,1,Did the student draw a horizontal number line diagram?,NO,YES,False
42,1066816,00a97a80-2884-438b-a34d-adacbbf2058f.png,2,Did the student label 0 as the normal water level on the diagram?,NO,NO,True
43,1066816,0826de7b-5f90-471d-8951-e5044117341c.png,0,Did the student correctly represent the water level using negative numbers?,NO,NO,True
43,1066816,0826de7b-5f90-471d-8951-e5044117341c.png,1,Did the student draw a horizontal number line diagram?,NO,YES,False
43,1066816,0826de7b-5f90-471d-8951-e5044117341c.png,2,Did the student label 0 as the normal water level on the diagram?,NO,NO,True
44,1066816,20d2b8f9-cd36-442a-8e70-045138787f90.jpeg,0,Did the student correctly represent the water level using negative numbers?,YES,NO,False
44,1066816,20d2b8f9-cd36-442a-8e70-045138787f90.jpeg,1,Did the student draw a horizontal number line diagram?,YES,YES,True
44,1066816,20d2b8f9-cd36-442a-8e70-045138787f90.jpeg,2,Did the student label 0 as the normal water level on the diagram?,YES,NO,False
45,1066816,67a02367-5fb8-461b-bb60-3fc053cc9ab9.jpeg,0,Did the student correctly represent the water level using negative numbers?,YES,YES,True
45,1066816,67a02367-5fb8-461b-bb60-3fc053cc9ab9.jpeg,1,Did the student draw a horizontal number line diagram?,YES,YES,True
45,1066816,67a02367-5fb8-461b-bb60-3fc053cc9ab9.jpeg,2,Did the student label 0 as the normal water level on the diagram?,YES,NO,False
46,1066816,80207e6c-ce8f-4779-ae8a-4f0f7cfc936a.jpeg,0,Did the student correctly represent the water level using negative numbers?,YES,NO,False
46,1066816,80207e6c-ce8f-4779-ae8a-4f0f7cfc936a.jpeg,1,Did the student draw a horizontal number line diagram?,YES,YES,True
46,1066816,80207e6c-ce8f-4779-ae8a-4f0f7cfc936a.jpeg,2,Did the student label 0 as the normal water level on the diagram?,NO,NO,True
47,1066816,8b74a953-5262-4e18-8a31-b4039aafa266.jpeg,0,Did the student correctly represent the water level using negative numbers?,NO,NO,True
47,1066816,8b74a953-5262-4e18-8a31-b4039aafa266.jpeg,1,Did the student draw a horizontal number line diagram?,YES,YES,True
47,1066816,8b74a953-5262-4e18-8a31-b4039aafa266.jpeg,2,Did the student label 0 as the normal water level on the diagram?,NO,NO,True
48,1066816,a12e8fec-22b0-4622-8fa5-2b0a6c595383.jpeg,0,Did the student correctly represent the water level using negative numbers?,NO,NO,True
48,1066816,a12e8fec-22b0-4622-8fa5-2b0a6c595383.jpeg,1,Did the student draw a horizontal number line diagram?,YES,YES,True
48,1066816,a12e8fec-22b0-4622-8fa5-2b0a6c595383.jpeg,2,Did the student label 0 as the normal water level on the diagram?,YES,NO,False
49,1066816,b91af8c8-4ab3-4807-b3e9-80189d0e3f9a.png,0,Did the student correctly represent the water level using negative numbers?,NO,NO,True
49,1066816,b91af8c8-4ab3-4807-b3e9-80189d0e3f9a.png,1,Did the student draw a horizontal number line diagram?,NO,YES,False
49,1066816,b91af8c8-4ab3-4807-b3e9-80189d0e3f9a.png,2,Did the student label 0 as the normal water level on the diagram?,NO,YES,False
50,1066816,c1e61987-501a-4bcb-9eda-02bcf269c704.png,0,Did the student correctly represent the water level using negative numbers?,NO,NO,True
50,1066816,c1e61987-501a-4bcb-9eda-02bcf269c704.png,1,Did the student draw a vertical number line diagram?,NO,YES,False
50,1066816,c1e61987-501a-4bcb-9eda-02bcf269c704.png,2,Did the student label 0 as the normal water level on the diagram?,NO,NO,True
51,1066816,e45adf34-47d1-4e6d-a8c9-ac58ac0faccb.png,0,Did the student correctly represent the water level using negative numbers?,NO,NO,True
51,1066816,e45adf34-47d1-4e6d-a8c9-ac58ac0faccb.png,1,Did the student draw a horizontal number line diagram?,NO,YES,False
51,1066816,e45adf34-47d1-4e6d-a8c9-ac58ac0faccb.png,2,Did the student label 0 as the normal water level on the diagram?,NO,NO,True
52,1066819,161be5c1-1cb7-4811-9ded-b142b54df59a.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
52,1066819,161be5c1-1cb7-4811-9ded-b142b54df59a.jpeg,1,Does the student's answer match the number line diagram?,YES,NO,False
53,1066819,2bd3b27b-c990-45b1-b3e0-7855da385a6b.png,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
53,1066819,2bd3b27b-c990-45b1-b3e0-7855da385a6b.png,1,Does the student's answer match the number line diagram?,NO,NO,True
54,1066819,2f42939e-6f26-4954-9ba0-40dda0aeeab6.jpeg,0,Did the student use a vertical number line to model this problem?,YES,YES,True
54,1066819,2f42939e-6f26-4954-9ba0-40dda0aeeab6.jpeg,1,Does the student's answer match the number line diagram?,YES,YES,True
55,1066819,377c0fd4-a0e0-4091-8a14-42f407ac05fb.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
55,1066819,377c0fd4-a0e0-4091-8a14-42f407ac05fb.jpeg,1,Does the student's answer match the number line diagram?,YES,NO,False
56,1066819,3f7125d1-a084-48a6-b606-3edb36837c71.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
56,1066819,3f7125d1-a084-48a6-b606-3edb36837c71.jpeg,1,Does the student's answer match the number line diagram?,YES,YES,True
57,1066819,483bde13-b412-4858-9b9d-ef244c13ca98.png,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
57,1066819,483bde13-b412-4858-9b9d-ef244c13ca98.png,1,Does the student's answer match the number line diagram?,NO,YES,False
58,1066819,5bf4a6b3-601a-4578-9171-34c3b21c9fcf.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
58,1066819,5bf4a6b3-601a-4578-9171-34c3b21c9fcf.jpeg,1,Does the student's answer match the number line diagram?,YES,YES,True
59,1066819,5f37bea7-209b-49d9-b7cc-06d2abd39124.png,0,Did the student use a horizontal number line to model this problem?,NO,YES,False
59,1066819,5f37bea7-209b-49d9-b7cc-06d2abd39124.png,1,Does the student's answer match the number line diagram?,NO,NO,True
60,1066819,61bccabc-1500-40e2-ab76-c69ded4bcc16.png,0,Did the student use a vertical number line to model this problem?,NO,YES,False
60,1066819,61bccabc-1500-40e2-ab76-c69ded4bcc16.png,1,Does the student's answer match the number line diagram?,NO,YES,False
61,1066819,7438b611-d296-47e6-8507-e898337dce11.jpeg,0,Did the student use a vertical number line to model this problem?,YES,YES,True
61,1066819,7438b611-d296-47e6-8507-e898337dce11.jpeg,1,Does the student's answer match the number line diagram?,NO,YES,False
62,1066819,93a06158-065e-43bc-a572-d889e24417ca.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
62,1066819,93a06158-065e-43bc-a572-d889e24417ca.jpeg,1,Does the student's answer match the number line diagram?,NO,NO,True
63,1066819,b4539436-38b4-4dda-87e5-aacc28e40130.jpeg,0,Did the student use a horizontal or vertical number line to model this problem?,NO,NO,True
63,1066819,b4539436-38b4-4dda-87e5-aacc28e40130.jpeg,1,Does the student's answer match the number line diagram?,NO,NO,True
64,1066819,deae1247-d706-4178-89f3-1f4e71060359.jpeg,0,Did the student use a vertical number line to model this problem?,YES,YES,True
64,1066819,deae1247-d706-4178-89f3-1f4e71060359.jpeg,1,Does the student's answer match the number line diagram?,YES,YES,True
65,1066820,27f288e8-6b14-4d9f-b4cd-9db39543b882.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
66,1066820,2ff9f5b0-db48-46c2-afff-3041e517cfd6.jpeg,0,Did the student use a horizontal number line to model this problem?,NO,YES,False
67,1066820,5568fa07-b294-40d7-9662-2906c21b28cb.jpeg,0,Did the student use a horizontal or vertical number line to model this problem?,VERTICAL,NO,False
68,1066820,6dc3dd0c-0460-4539-ad08-528a028afd93.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
69,1066820,88402054-bb18-4e68-8f95-ad9f9de33b74.png,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
70,1066820,9dbd56d5-c0ac-4119-82d3-5432ca4d73cd.jpeg,0,Did the student use a horizontal or vertical number line to model this problem?,NO,NO,True
71,1066820,a0bec6da-7c2d-47b6-98e1-09d6f9ceaae3.png,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
72,1066820,a8f69f2b-95df-4720-b0d0-11990b06d2d7.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
73,1066820,a9352065-a427-46e3-a043-78c7c8e652fc.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
74,1066820,c34286af-81b2-49ea-ae00-52c0d71312b5.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
75,1066820,d93ef0ca-ed8a-4438-96cb-ba3fbf57a78a.jpeg,0,Did the student use a horizontal number line to model this problem?,YES,YES,True
76,1130632,10baecbd-c964-428c-9227-d9ac862f6aed.jpeg,0,Did the student correctly draw five dots in each row in their array?,YES,NO,False
76,1130632,10baecbd-c964-428c-9227-d9ac862f6aed.jpeg,1,Did the student correctly draw two rows in their array?,YES,YES,True
76,1130632,10baecbd-c964-428c-9227-d9ac862f6aed.jpeg,2,Did the student draw a rectangular array?,YES,YES,True
77,1130632,2b358d81-ef56-4a91-a29d-7ec593fe5c3f.jpeg,0,Did the student correctly draw five dots in each row in their array?,YES,NO,False
77,1130632,2b358d81-ef56-4a91-a29d-7ec593fe5c3f.jpeg,1,Did the student correctly draw two rows in their array?,YES,NO,False
77,1130632,2b358d81-ef56-4a91-a29d-7ec593fe5c3f.jpeg,2,Did the student draw a rectangular array?,YES,NO,False
78,1130632,3446a6e2-f16f-4b2f-a985-918fb7b9a2c1.jpeg,0,Did the student correctly draw five dots in each row in their array?,NO,NO,True
78,1130632,3446a6e2-f16f-4b2f-a985-918fb7b9a2c1.jpeg,1,Did the student correctly draw two rows in their array?,NO,NO,True
78,1130632,3446a6e2-f16f-4b2f-a985-918fb7b9a2c1.jpeg,2,Did the student draw a rectangular array?,YES,YES,True
79,1130632,388cb3b7-4b2d-4aad-80ad-218bb83a4946.jpeg,0,Did the student correctly draw five dots in each row in their array?,YES,NO,False
79,1130632,388cb3b7-4b2d-4aad-80ad-218bb83a4946.jpeg,1,Did the student correctly draw two rows in their array?,YES,NO,False
79,1130632,388cb3b7-4b2d-4aad-80ad-218bb83a4946.jpeg,2,Did the student draw a rectangular array?,YES,NO,False
80,1130632,3a95f227-c270-4ad6-8417-f2ec392b7005.jpeg,0,Did the student correctly draw five dots in each row in their array?,YES,YES,True
80,1130632,3a95f227-c270-4ad6-8417-f2ec392b7005.jpeg,1,Did the student correctly draw two rows in their array?,YES,YES,True
80,1130632,3a95f227-c270-4ad6-8417-f2ec392b7005.jpeg,2,Did the student draw a rectangular array?,YES,YES,True
81,1130632,3d491565-f8c8-48bf-91cd-10c0c737f514.jpeg,0,Did the student correctly draw five dots in each row in their array?,YES,YES,True
81,1130632,3d491565-f8c8-48bf-91cd-10c0c737f514.jpeg,1,Did the student correctly draw two rows in their array?,YES,YES,True
81,1130632,3d491565-f8c8-48bf-91cd-10c0c737f514.jpeg,2,Did the student draw a rectangular array?,YES,YES,True
82,1130632,3e7c051f-ae26-4de3-9f1a-78c02bd9f503.jpeg,0,Did the student correctly draw five dots in each row in their array?,NO,NO,True
82,1130632,3e7c051f-ae26-4de3-9f1a-78c02bd9f503.jpeg,1,Did the student correctly draw two rows in their array?,YES,YES,True
82,1130632,3e7c051f-ae26-4de3-9f1a-78c02bd9f503.jpeg,2,Did the student draw a rectangular array?,NO,YES,False
83,1130632,99c36717-4145-4c85-a496-609e3a106bfb.jpeg,0,Did the student correctly draw five dots in each row in their array?,NO,NO,True
83,1130632,99c36717-4145-4c85-a496-609e3a106bfb.jpeg,1,Did the student correctly draw two rows in their array?,YES,YES,True
83,1130632,99c36717-4145-4c85-a496-609e3a106bfb.jpeg,2,Did the student draw a rectangular array?,YES,YES,True
84,1130632,a25d30d1-e9ac-4f95-8df8-44fc223797eb.jpeg,0,Did the student correctly draw five dots in each row in their array?,YES,NO,False
84,1130632,a25d30d1-e9ac-4f95-8df8-44fc223797eb.jpeg,1,Did the student correctly draw two rows in their array?,YES,NO,False
84,1130632,a25d30d1-e9ac-4f95-8df8-44fc223797eb.jpeg,2,Did the student draw a rectangular array?,NO,NO,True
85,1130632,cd32ba0e-92b0-4206-8886-2fef8f956ed3.jpeg,0,Did the student correctly draw five dots in each row in their array?,NO,NO,True
85,1130632,cd32ba0e-92b0-4206-8886-2fef8f956ed3.jpeg,1,Did the student correctly draw two rows in their array?,YES,NO,False
85,1130632,cd32ba0e-92b0-4206-8886-2fef8f956ed3.jpeg,2,Did the student draw a rectangular array?,NO,NO,True
86,1130632,d1fc81ea-fb41-4a15-b82b-9e28f731c0f0.jpeg,0,Did the student correctly draw five dots in each row in their array?,NO,NO,True
86,1130632,d1fc81ea-fb41-4a15-b82b-9e28f731c0f0.jpeg,1,Did the student correctly draw two rows in their array?,NO,NO,True
86,1130632,d1fc81ea-fb41-4a15-b82b-9e28f731c0f0.jpeg,2,Did the student draw a rectangular array?,YES,YES,True
87,1130632,dff7d4b6-02ef-40bf-8c91-290da61e8e42.jpeg,0,Did the student correctly draw five dots in each row in their array?,YES,YES,True
87,1130632,dff7d4b6-02ef-40bf-8c91-290da61e8e42.jpeg,1,Did the student correctly draw two rows in their array?,YES,YES,True
87,1130632,dff7d4b6-02ef-40bf-8c91-290da61e8e42.jpeg,2,Did the student draw a rectangular array?,YES,YES,True
88,1130632,f69ba77c-306d-41fc-9365-58424748b7bf.jpeg,0,Did the student correctly draw five dots in each row in their array?,NO,NO,True
88,1130632,f69ba77c-306d-41fc-9365-58424748b7bf.jpeg,1,Did the student correctly draw two rows in their array?,YES,NO,False
88,1130632,f69ba77c-306d-41fc-9365-58424748b7bf.jpeg,2,Did the student draw a rectangular array?,YES,NO,False
89,1130648,3761f796-9c7d-431b-86e8-436e363384df.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,YES,YES,True
90,1130648,3f268b62-59f8-447f-a5ac-4ff508210a2b.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,NO,NO,True
91,1130648,4d876298-454e-44e0-9267-5bce7c9e411f.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,NO,YES,False
92,1130648,52698222-a0bc-4b2a-8cdb-5168ba5e2570.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,NO,YES,False
93,1130648,67abc859-7b32-4f97-ac16-cf49ae734668.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,NO,NO,True
94,1130648,74f20c66-26eb-4445-ab67-20d999f95ffa.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,NO,NO,True
95,1130648,98382d6c-efcf-4631-afca-00927d043323.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,NO,NO,True
96,1130648,a318e406-88da-4ff7-87e0-d192cff29d61.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,NO,NO,True
97,1130648,c7b27dff-4d26-4853-9d16-ea6452df3dde.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,YES,YES,True
98,1130648,c7d6b338-e151-430b-ba3b-120db2b479bc.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,YES,YES,True
99,1130648,cad91cf3-538c-4b0b-a5ea-f74a7c22bb41.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,YES,YES,True
100,1130648,d114b635-a5dc-4f95-a1e6-36f5311f3f75.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,NO,NO,True
101,1130648,f79044ce-3ed1-43d3-8e83-66e20e07020b.jpeg,0,Did the student correctly write 3x6=18 to describe the array?,YES,YES,True
102,1139245,3a109f71-11cb-4817-872f-bb23bfeca1c4.jpeg,0,Did the student correctly create 5 groups of 3 balls?,NO,YES,False
103,1139245,3b9529d0-3045-4bde-8569-99f967020b26.jpeg,0,Did the student correctly create 5 groups of 3 balls?,YES,YES,True
104,1139245,441847f9-84fe-4623-afcf-36737f39af01.jpeg,0,Did the student correctly create 5 groups of 3 balls?,NO,NO,True
105,1139245,46865308-df50-4224-a933-2eaadf890ee5.jpeg,0,Did the student correctly create 5 groups of 3 balls?,YES,YES,True
106,1139245,84d4691c-d988-4822-a812-3da5de297c0a.jpeg,0,Did the student correctly create 5 groups of 3 balls?,NO,YES,False
107,1139245,8b911a43-3a35-4f24-b066-3dd37af6d8be.jpeg,0,Did the student correctly create 5 groups of 3 balls?,YES,YES,True
108,1139245,8c9dbd3b-1c26-4a89-80a8-be8387d95e4c.jpeg,0,Did the student correctly create 5 groups of 3 balls?,NO,YES,False
109,1139245,c0efe915-8189-4a0f-b022-e189e280e8e2.jpeg,0,Did the student correctly create 5 groups of 3 balls?,YES,YES,True
110,1139245,df2c4b0a-b490-4a29-9234-47422683239b.jpeg,0,Did the student correctly create 5 groups of 3 balls?,YES,YES,True
111,1139245,e4f23e92-7543-4257-9ee0-6b89e76a7a1f.jpeg,0,Did the student correctly create 5 groups of 3 balls?,YES,YES,True
112,1139245,e5f55e28-66c7-4146-b712-a3f441ea564b.jpeg,0,Did the student correctly create 5 groups of 3 balls?,YES,YES,True
113,1139245,f147039e-b4f8-4a08-ad77-c1188159bf9f.jpeg,0,Did the student correctly create 5 groups of 3 balls?,NO,YES,False
114,1139245,fa40168e-7784-431a-97ba-bb0f52712233.jpeg,0,Did the student correctly create 5 groups of 3 balls?,YES,YES,True
129,1139607,255d8258-ea32-4fe0-b564-7908b88367ab.jpeg,0,Are the note cards arranged into two rows of six?,NO,NO,True
