Metric,Value
Number of tests,739
Number correct,436
Accuracy rate,59.00%

row_num,problem_id,image_name,question_idx,question,model_answer,ground_truth,correct
1332,1532573,6a518d8e-11fd-4db9-8df5-de0da78789fa.jpeg,0,Did the student correctly put 7 on the inside of the division house and 25 on the outside of the division house?,YES,YES,True
1332,1532573,6a518d8e-11fd-4db9-8df5-de0da78789fa.jpeg,1,Is the quotient 0.28?,YES,YES,True
1334,1532573,92557428-3874-494e-b202-0ad7761fe1ba.jpeg,0,Did the student correctly put 7 on the inside of the division house and 25 on the outside of the division house?,YES,YES,True
1334,1532573,92557428-3874-494e-b202-0ad7761fe1ba.jpeg,1,Is the quotient 0.28?,YES,YES,True
1336,1532573,da0fda2b-6882-49c2-8129-6822f915aec8.jpeg,0,Did the student correctly put 7 on the inside of the division house and 25 on the outside of the division house?,YES,YES,True
1336,1532573,da0fda2b-6882-49c2-8129-6822f915aec8.jpeg,1,Is the quotient 0.28?,YES,YES,True
1337,1532573,e10593da-83d5-4ae7-a76a-7babee9bb34d.jpeg,0,Did the student correctly put 7 on the inside of the division house and 25 on the outside of the division house?,YES,YES,True
1337,1532573,e10593da-83d5-4ae7-a76a-7babee9bb34d.jpeg,1,Is the quotient 0.28?,YES,YES,True
1335,1532573,d5fcc0bf-d54d-4bcb-9d32-ce2c8c2d6858.jpeg,0,Did the student correctly put 7 on the inside of the division house and 25 on the outside of the division house?,NO,YES,False
1335,1532573,d5fcc0bf-d54d-4bcb-9d32-ce2c8c2d6858.jpeg,1,Is the quotient 0.28?,NO,YES,False
1338,1532573,f6d158e8-d059-4d54-8f08-3944381fe1ce.jpeg,0,Did the student correctly put 7 on the inside of the division house and 25 on the outside of the division house?,YES,YES,True
1338,1532573,f6d158e8-d059-4d54-8f08-3944381fe1ce.jpeg,1,Is the quotient 0.28?,YES,YES,True
1385,1557600,00a20d83-50ed-4398-a5b1-3544cef2cd29.png,0,Did the student correctly estimate the product as 120?,NO,YES,False
1385,1557600,00a20d83-50ed-4398-a5b1-3544cef2cd29.png,1,Did the student correctly round 1.7 to 2?,NO,YES,False
1385,1557600,00a20d83-50ed-4398-a5b1-3544cef2cd29.png,2,Did the student correctly round 55 to 60?,NO,YES,False
1385,1557600,00a20d83-50ed-4398-a5b1-3544cef2cd29.png,3,Is the student's estimate of the product reasonable?,NO,YES,False
1386,1557600,15105a48-55b4-4dc8-aab2-e60c83b0521f.jpeg,0,Did the student correctly estimate the product as 120?,YES,YES,True
1386,1557600,15105a48-55b4-4dc8-aab2-e60c83b0521f.jpeg,1,Did the student correctly round 1.7 to 2?,YES,YES,True
1386,1557600,15105a48-55b4-4dc8-aab2-e60c83b0521f.jpeg,2,Did the student correctly round 55 to 60?,YES,YES,True
1386,1557600,15105a48-55b4-4dc8-aab2-e60c83b0521f.jpeg,3,Is the student's estimate of the product reasonable?,YES,YES,True
1387,1557600,42c0ebd1-9660-4689-b025-81c51bb36196.jpeg,0,Did the student correctly estimate the product as 120?,YES,YES,True
1387,1557600,42c0ebd1-9660-4689-b025-81c51bb36196.jpeg,1,Did the student correctly round 1.7 to 2?,YES,YES,True
1387,1557600,42c0ebd1-9660-4689-b025-81c51bb36196.jpeg,2,Did the student correctly round 55 to 60?,YES,YES,True
1387,1557600,42c0ebd1-9660-4689-b025-81c51bb36196.jpeg,3,Is the student's estimate of the product reasonable?,YES,YES,True
1391,1557600,a972c7bf-c220-43b9-b0af-6f4e2db2ff2a.png,0,Did the student correctly estimate the product as 120?,NO,YES,False
1391,1557600,a972c7bf-c220-43b9-b0af-6f4e2db2ff2a.png,1,Did the student correctly round 1.7 to 2?,NO,YES,False
1391,1557600,a972c7bf-c220-43b9-b0af-6f4e2db2ff2a.png,2,Did the student correctly round 55 to 60?,NO,YES,False
1391,1557600,a972c7bf-c220-43b9-b0af-6f4e2db2ff2a.png,3,Is the student's estimate of the product reasonable?,NO,YES,False
1388,1557600,4751c5c0-a645-42d2-9572-17b9153497be.jpeg,0,Did the student correctly estimate the product as 120?,YES,YES,True
1388,1557600,4751c5c0-a645-42d2-9572-17b9153497be.jpeg,1,Did the student correctly round 1.7 to 2?,YES,YES,True
1388,1557600,4751c5c0-a645-42d2-9572-17b9153497be.jpeg,2,Did the student correctly round 55 to 60?,YES,YES,True
1388,1557600,4751c5c0-a645-42d2-9572-17b9153497be.jpeg,3,Is the student's estimate of the product reasonable?,YES,YES,True
1392,1557600,abc695a8-515c-40b3-b633-d3e702de69e0.png,0,Did the student correctly estimate the product as 120?,,YES,False
1392,1557600,abc695a8-515c-40b3-b633-d3e702de69e0.png,1,Did the student correctly round 1.7 to 2?,,YES,False
1392,1557600,abc695a8-515c-40b3-b633-d3e702de69e0.png,2,Did the student correctly round 55 to 60?,,YES,False
1392,1557600,abc695a8-515c-40b3-b633-d3e702de69e0.png,3,Is the student's estimate of the product reasonable?,,YES,False
1390,1557600,a154a813-b388-43cf-b388-d4f6ab2dd0c6.jpeg,0,Did the student correctly estimate the product as 120?,YES,YES,True
1390,1557600,a154a813-b388-43cf-b388-d4f6ab2dd0c6.jpeg,1,Did the student correctly round 1.7 to 2?,YES,YES,True
1390,1557600,a154a813-b388-43cf-b388-d4f6ab2dd0c6.jpeg,2,Did the student correctly round 55 to 60?,YES,YES,True
1390,1557600,a154a813-b388-43cf-b388-d4f6ab2dd0c6.jpeg,3,Is the student's estimate of the product reasonable?,YES,YES,True
1389,1557600,6c013e9f-0d13-49f4-aa71-aefdc2108509.jpeg,0,Did the student correctly estimate the product as 120?,NO,YES,False
1389,1557600,6c013e9f-0d13-49f4-aa71-aefdc2108509.jpeg,1,Did the student correctly round 1.7 to 2?,NO,YES,False
1389,1557600,6c013e9f-0d13-49f4-aa71-aefdc2108509.jpeg,2,Did the student correctly round 55 to 60?,NO,YES,False
1389,1557600,6c013e9f-0d13-49f4-aa71-aefdc2108509.jpeg,3,Is the student's estimate of the product reasonable?,NO,YES,False
1393,1557600,b14a5d67-29e3-41c1-81df-e6001675bbc9.jpeg,0,Did the student correctly estimate the product as 120?,YES,YES,True
1393,1557600,b14a5d67-29e3-41c1-81df-e6001675bbc9.jpeg,1,Did the student correctly round 1.7 to 2?,YES,YES,True
1393,1557600,b14a5d67-29e3-41c1-81df-e6001675bbc9.jpeg,2,Did the student correctly round 55 to 60?,YES,YES,True
1393,1557600,b14a5d67-29e3-41c1-81df-e6001675bbc9.jpeg,3,Is the student's estimate of the product reasonable?,YES,YES,True
1394,1557600,bd290679-8f6a-4cb3-980e-bddec40bd1bf.jpeg,0,Did the student correctly estimate the product as 120?,YES,YES,True
1394,1557600,bd290679-8f6a-4cb3-980e-bddec40bd1bf.jpeg,1,Did the student correctly round 1.7 to 2?,YES,YES,True
1394,1557600,bd290679-8f6a-4cb3-980e-bddec40bd1bf.jpeg,2,Did the student correctly round 55 to 60?,YES,YES,True
1394,1557600,bd290679-8f6a-4cb3-980e-bddec40bd1bf.jpeg,3,Is the student's estimate of the product reasonable?,YES,YES,True
1395,1557600,e87b82c1-d4ac-4250-adfa-883e0caf980d.jpeg,0,Did the student correctly estimate the product as 120?,YES,YES,True
1395,1557600,e87b82c1-d4ac-4250-adfa-883e0caf980d.jpeg,1,Did the student correctly round 1.7 to 2?,YES,YES,True
1395,1557600,e87b82c1-d4ac-4250-adfa-883e0caf980d.jpeg,2,Did the student correctly round 55 to 60?,YES,YES,True
1395,1557600,e87b82c1-d4ac-4250-adfa-883e0caf980d.jpeg,3,Is the student's estimate of the product reasonable?,YES,YES,True
1396,1557730,09ddfa34-7db3-4a25-b77e-a8b872c052a3.jpeg,0,Did the student correctly round the amount of chemical A to the nearest tenth of a gram?,YES,YES,True
1396,1557730,09ddfa34-7db3-4a25-b77e-a8b872c052a3.jpeg,1,Did the student correctly round the amount of chemical B to the nearest tenth of a gram?,YES,YES,True
1396,1557730,09ddfa34-7db3-4a25-b77e-a8b872c052a3.jpeg,2,Did the student correctly round the amount of chemical C to the nearest tenth of a gram?,YES,YES,True
1398,1557730,40b6ad83-6fb3-4ef7-baca-77911efc7385.jpeg,0,Did the student correctly round the amount of chemical A to the nearest tenth of a gram?,YES,YES,True
1398,1557730,40b6ad83-6fb3-4ef7-baca-77911efc7385.jpeg,1,Did the student correctly round the amount of chemical B to the nearest tenth of a gram?,YES,YES,True
1398,1557730,40b6ad83-6fb3-4ef7-baca-77911efc7385.jpeg,2,Did the student correctly round the amount of chemical C to the nearest tenth of a gram?,YES,YES,True
1399,1557730,8dfd7205-e004-49d7-a86c-c3f942c9ef9e.jpeg,0,Did the student correctly round the amount of chemical A to the nearest tenth of a gram?,YES,YES,True
1399,1557730,8dfd7205-e004-49d7-a86c-c3f942c9ef9e.jpeg,1,Did the student correctly round the amount of chemical B to the nearest tenth of a gram?,YES,YES,True
1399,1557730,8dfd7205-e004-49d7-a86c-c3f942c9ef9e.jpeg,2,Did the student correctly round the amount of chemical C to the nearest tenth of a gram?,YES,YES,True
1400,1557730,9e24c43e-3347-4a15-b92a-b5ffcc8413cb.jpeg,0,Did the student correctly round the amount of chemical A to the nearest tenth of a gram?,NO,YES,False
1400,1557730,9e24c43e-3347-4a15-b92a-b5ffcc8413cb.jpeg,1,Did the student correctly round the amount of chemical B to the nearest tenth of a gram?,NO,YES,False
1400,1557730,9e24c43e-3347-4a15-b92a-b5ffcc8413cb.jpeg,2,Did the student correctly round the amount of chemical C to the nearest tenth of a gram?,NO,YES,False
1401,1557730,bb85851a-7e49-4801-a1e0-e766b2fcedb6.jpeg,0,Did the student correctly round the amount of chemical A to the nearest tenth of a gram?,NO,YES,False
1401,1557730,bb85851a-7e49-4801-a1e0-e766b2fcedb6.jpeg,1,Did the student correctly round the amount of chemical B to the nearest tenth of a gram?,NO,YES,False
1401,1557730,bb85851a-7e49-4801-a1e0-e766b2fcedb6.jpeg,2,Did the student correctly round the amount of chemical C to the nearest tenth of a gram?,NO,YES,False
1404,1557730,f65aaf03-5fc5-4c40-b68a-2004892ac623.jpeg,0,Did the student correctly round the amount of chemical A to the nearest tenth of a gram?,YES,YES,True
1404,1557730,f65aaf03-5fc5-4c40-b68a-2004892ac623.jpeg,1,Did the student correctly round the amount of chemical B to the nearest tenth of a gram?,YES,YES,True
1404,1557730,f65aaf03-5fc5-4c40-b68a-2004892ac623.jpeg,2,Did the student correctly round the amount of chemical C to the nearest tenth of a gram?,YES,YES,True
1405,1557742,06076f0a-69f4-45fd-9a06-37dd2e8511b7.jpeg,0,Did the student correctly include one placeholder zero when multiplying by the tens place in 33?,YES,YES,True
1397,1557730,0da0c581-27d1-4a09-96a2-3ebb41e24042.jpeg,0,Did the student correctly round the amount of chemical A to the nearest tenth of a gram?,NO,YES,False
1397,1557730,0da0c581-27d1-4a09-96a2-3ebb41e24042.jpeg,1,Did the student correctly round the amount of chemical B to the nearest tenth of a gram?,NO,YES,False
1397,1557730,0da0c581-27d1-4a09-96a2-3ebb41e24042.jpeg,2,Did the student correctly round the amount of chemical C to the nearest tenth of a gram?,NO,YES,False
1402,1557730,e60bdd3e-df53-4970-a7e4-1ff66125f9c9.jpeg,0,Did the student correctly round the amount of chemical A to the nearest tenth of a gram?,NO,YES,False
1402,1557730,e60bdd3e-df53-4970-a7e4-1ff66125f9c9.jpeg,1,Did the student correctly round the amount of chemical B to the nearest tenth of a gram?,YES,YES,True
1402,1557730,e60bdd3e-df53-4970-a7e4-1ff66125f9c9.jpeg,2,Did the student correctly round the amount of chemical C to the nearest tenth of a gram?,YES,YES,True
1403,1557730,f500b3c8-a037-4236-9be4-8cf34fdc720f.jpeg,0,Did the student correctly round the amount of chemical A to the nearest tenth of a gram?,YES,YES,True
1403,1557730,f500b3c8-a037-4236-9be4-8cf34fdc720f.jpeg,1,Did the student correctly round the amount of chemical B to the nearest tenth of a gram?,YES,YES,True
1403,1557730,f500b3c8-a037-4236-9be4-8cf34fdc720f.jpeg,2,Did the student correctly round the amount of chemical C to the nearest tenth of a gram?,YES,YES,True
1408,1557742,54b5fca7-9619-4227-8978-92862fe95a37.jpeg,0,Did the student correctly include one placeholder zero when multiplying by the tens place in 33?,YES,YES,True
1409,1557742,599429a5-d554-48f4-8f09-a03a9a837874.jpeg,0,Did the student correctly include one placeholder zero when multiplying by the tens place in 33?,YES,YES,True
1407,1557742,263a6ed0-3f8b-4452-8c12-900e981caa20.jpeg,0,Did the student correctly include one placeholder zero when multiplying by the tens place in 33?,YES,NO,False
